C:\Users\Vineetha Jinan\Desktop\blur_detection\outputs\image_000000.jpg,not blurry,301.5166063331133,1529930553.7648823,2018-06-25 18:12:33
C:\Users\Vineetha Jinan\Desktop\blur_detection\outputs\image_000025.jpg,not blurry,221.45755197452493,1529930553.7961254,2018-06-25 18:12:33
C:\Users\Vineetha Jinan\Desktop\blur_detection\outputs\image_000050.jpg,not blurry,232.42897916393522,1529930553.8273678,2018-06-25 18:12:33
C:\Users\Vineetha Jinan\Desktop\blur_detection\outputs\image_000075.jpg,not blurry,228.87767544350328,1529930553.8707008,2018-06-25 18:12:33
C:\Users\Vineetha Jinan\Desktop\blur_detection\outputs\image_000100.jpg,not blurry,209.04766664737662,1529930553.9019437,2018-06-25 18:12:33
C:\Users\Vineetha Jinan\Desktop\blur_detection\outputs\image_000125.jpg,blurry,4.78727658192199,1529930553.9331863,2018-06-25 18:12:33
C:\Users\Vineetha Jinan\Desktop\blur_detection\outputs\image_000150.jpg,not blurry,256.1101556712775,1529930553.9644284,2018-06-25 18:12:33
C:\Users\Vineetha Jinan\Desktop\blur_detection\outputs\image_000175.jpg,not blurry,308.22425690104154,1529930554.0112922,2018-06-25 18:12:34
C:\Users\Vineetha Jinan\Desktop\blur_detection\outputs\image_000200.jpg,not blurry,133.90503401323483,1529930554.0443602,2018-06-25 18:12:34
C:\Users\Vineetha Jinan\Desktop\blur_detection\outputs\image_000225.jpg,blurry,7.412356700737092,1529930554.0756044,2018-06-25 18:12:34
C:\Users\Vineetha Jinan\Desktop\blur_detection\outputs\image_000250.jpg,not blurry,247.03250247388294,1529930554.1068468,2018-06-25 18:12:34
C:\Users\Vineetha Jinan\Desktop\blur_detection\outputs\image_000275.jpg,blurry,6.493392446711032,1529930554.138089,2018-06-25 18:12:34
C:\Users\Vineetha Jinan\Desktop\blur_detection\outputs\image_000300.jpg,not blurry,157.2052006503635,1529930554.1849556,2018-06-25 18:12:34
C:\Users\Vineetha Jinan\Desktop\blur_detection\outputs\image_000325.jpg,blurry,92.71225201399061,1529930554.2162356,2018-06-25 18:12:34
C:\Users\Vineetha Jinan\Desktop\blur_detection\outputs\image_000350.jpg,blurry,50.5640826926714,1529930554.24744,2018-06-25 18:12:34
C:\Users\Vineetha Jinan\Desktop\blur_detection\outputs\image_000375.jpg,blurry,44.57641457180446,1529930554.278681,2018-06-25 18:12:34
C:\Users\Vineetha Jinan\Desktop\blur_detection\outputs\image_000400.jpg,blurry,56.63444002457607,1529930554.3099244,2018-06-25 18:12:34
C:\Users\Vineetha Jinan\Desktop\blur_detection\outputs\image_000425.jpg,not blurry,396.71766926086804,1529930554.3411658,2018-06-25 18:12:34
C:\Users\Vineetha Jinan\Desktop\blur_detection\outputs\image_000450.jpg,not blurry,324.4067680948705,1529930554.372409,2018-06-25 18:12:34
C:\Users\Vineetha Jinan\Desktop\blur_detection\outputs\image_000475.jpg,not blurry,373.73428761572194,1529930554.4192724,2018-06-25 18:12:34
C:\Users\Vineetha Jinan\Desktop\blur_detection\outputs\image_000500.jpg,not blurry,262.19999818966716,1529930554.4505157,2018-06-25 18:12:34
C:\Users\Vineetha Jinan\Desktop\blur_detection\outputs\image_000525.jpg,not blurry,193.98494737637373,1529930554.481758,2018-06-25 18:12:34
C:\Users\Vineetha Jinan\Desktop\blur_detection\outputs\image_000550.jpg,not blurry,192.09500274505618,1529930554.528624,2018-06-25 18:12:34
C:\Users\Vineetha Jinan\Desktop\blur_detection\outputs\image_000575.jpg,blurry,9.629378965759276,1529930554.5598648,2018-06-25 18:12:34
C:\Users\Vineetha Jinan\Desktop\blur_detection\outputs\image_000600.jpg,not blurry,159.15754891666364,1529930554.6067293,2018-06-25 18:12:34
C:\Users\Vineetha Jinan\Desktop\blur_detection\outputs\image_000625.jpg,not blurry,105.83734045854736,1529930554.637972,2018-06-25 18:12:34
C:\Users\Vineetha Jinan\Desktop\blur_detection\outputs\image_000650.jpg,blurry,63.43630541839601,1529930554.6848364,2018-06-25 18:12:34
C:\Users\Vineetha Jinan\Desktop\blur_detection\outputs\image_000675.jpg,blurry,64.91727687036963,1529930554.7160816,2018-06-25 18:12:34
C:\Users\Vineetha Jinan\Desktop\blur_detection\outputs\image_000700.jpg,blurry,61.19803794962565,1529930554.7629442,2018-06-25 18:12:34
C:\Users\Vineetha Jinan\Desktop\blur_detection\outputs\image_000725.jpg,blurry,50.85627744274375,1529930554.7941854,2018-06-25 18:12:34
C:\Users\Vineetha Jinan\Desktop\blur_detection\outputs\image_000750.jpg,blurry,59.95720969298562,1529930554.8254282,2018-06-25 18:12:34
C:\Users\Vineetha Jinan\Desktop\blur_detection\outputs\image_000775.jpg,not blurry,177.04247212456602,1529930554.872291,2018-06-25 18:12:34
C:\Users\Vineetha Jinan\Desktop\blur_detection\outputs\image_000800.jpg,not blurry,174.17941224046874,1529930554.9035342,2018-06-25 18:12:34
C:\Users\Vineetha Jinan\Desktop\blur_detection\outputs\image_000825.jpg,not blurry,163.29905815141467,1529930554.9503975,2018-06-25 18:12:34
C:\Users\Vineetha Jinan\Desktop\blur_detection\outputs\image_000850.jpg,not blurry,162.4820421059502,1529930554.9816406,2018-06-25 18:12:34
C:\Users\Vineetha Jinan\Desktop\blur_detection\outputs\image_000875.jpg,not blurry,169.88324602111058,1529930555.0285046,2018-06-25 18:12:35
C:\Users\Vineetha Jinan\Desktop\blur_detection\outputs\image_000900.jpg,blurry,16.4608471489612,1529930555.059374,2018-06-25 18:12:35
C:\Users\Vineetha Jinan\Desktop\blur_detection\outputs\image_000925.jpg,not blurry,175.40038839968457,1529930555.1062398,2018-06-25 18:12:35
C:\Users\Vineetha Jinan\Desktop\blur_detection\outputs\image_000950.jpg,blurry,8.937503386603462,1529930555.184345,2018-06-25 18:12:35
C:\Users\Vineetha Jinan\Desktop\blur_detection\outputs\image_000975.jpg,not blurry,116.90995551215279,1529930555.2468307,2018-06-25 18:12:35
C:\Users\Vineetha Jinan\Desktop\blur_detection\outputs\image_001000.jpg,blurry,96.80662691693718,1529930555.324937,2018-06-25 18:12:35
C:\Users\Vineetha Jinan\Desktop\blur_detection\outputs\image_001025.jpg,not blurry,137.69157898220485,1529930555.3718011,2018-06-25 18:12:35
C:\Users\Vineetha Jinan\Desktop\blur_detection\outputs\image_001050.jpg,blurry,75.96775661138841,1529930555.434286,2018-06-25 18:12:35
C:\Users\Vineetha Jinan\Desktop\blur_detection\outputs\image_001075.jpg,not blurry,162.5819834653313,1529930555.4811504,2018-06-25 18:12:35
C:\Users\Vineetha Jinan\Desktop\blur_detection\outputs\image_001100.jpg,not blurry,184.94824092382737,1529930555.5280154,2018-06-25 18:12:35
C:\Users\Vineetha Jinan\Desktop\blur_detection\outputs\image_001125.jpg,not blurry,197.38138011067707,1529930555.5592575,2018-06-25 18:12:35
C:\Users\Vineetha Jinan\Desktop\blur_detection\outputs\image_001150.jpg,blurry,96.77281008118051,1529930555.6061206,2018-06-25 18:12:35
C:\Users\Vineetha Jinan\Desktop\blur_detection\outputs\image_001175.jpg,not blurry,257.5804806782287,1529930555.6529849,2018-06-25 18:12:35
C:\Users\Vineetha Jinan\Desktop\blur_detection\outputs\image_001200.jpg,not blurry,250.98560261855897,1529930555.69985,2018-06-25 18:12:35
C:\Users\Vineetha Jinan\Desktop\blur_detection\outputs\image_001225.jpg,not blurry,115.81406244092398,1529930555.7467132,2018-06-25 18:12:35
C:\Users\Vineetha Jinan\Desktop\blur_detection\outputs\image_001250.jpg,not blurry,102.37493895572615,1529930555.7779546,2018-06-25 18:12:35
C:\Users\Vineetha Jinan\Desktop\blur_detection\outputs\image_001275.jpg,blurry,44.99595872514512,1529930555.8091974,2018-06-25 18:12:35
C:\Users\Vineetha Jinan\Desktop\blur_detection\outputs\image_001300.jpg,not blurry,136.76787210527587,1529930555.8404398,2018-06-25 18:12:35
C:\Users\Vineetha Jinan\Desktop\blur_detection\outputs\image_001325.jpg,blurry,95.92182846137155,1529930555.8716836,2018-06-25 18:12:35
C:\Users\Vineetha Jinan\Desktop\blur_detection\outputs\image_001350.jpg,blurry,52.73649987875856,1529930555.9201229,2018-06-25 18:12:35
C:\Users\Vineetha Jinan\Desktop\blur_detection\outputs\image_001375.jpg,not blurry,232.5857144827948,1529930555.9408228,2018-06-25 18:12:35
C:\Users\Vineetha Jinan\Desktop\blur_detection\outputs\image_001400.jpg,not blurry,176.53763979445094,1529930555.9876866,2018-06-25 18:12:35
C:\Users\Vineetha Jinan\Desktop\blur_detection\outputs\image_001425.jpg,not blurry,160.27102282865548,1529930556.0218887,2018-06-25 18:12:36
C:\Users\Vineetha Jinan\Desktop\blur_detection\outputs\image_001450.jpg,not blurry,126.2906665433907,1529930556.0438714,2018-06-25 18:12:36
C:\Users\Vineetha Jinan\Desktop\blur_detection\outputs\image_001475.jpg,blurry,91.98636709253758,1529930556.0907364,2018-06-25 18:12:36
C:\Users\Vineetha Jinan\Desktop\blur_detection\outputs\image_001500.jpg,blurry,39.07863275129529,1529930556.1219797,2018-06-25 18:12:36
C:\Users\Vineetha Jinan\Desktop\blur_detection\outputs\image_001525.jpg,blurry,57.43929573550755,1529930556.1532228,2018-06-25 18:12:36
C:\Users\Vineetha Jinan\Desktop\blur_detection\outputs\image_001550.jpg,not blurry,409.5359978973765,1529930556.2000856,2018-06-25 18:12:36
C:\Users\Vineetha Jinan\Desktop\blur_detection\outputs\image_001575.jpg,blurry,44.85214939115548,1529930556.2313294,2018-06-25 18:12:36
C:\Users\Vineetha Jinan\Desktop\blur_detection\outputs\image_001600.jpg,not blurry,307.82283824259434,1529930556.2781928,2018-06-25 18:12:36
C:\Users\Vineetha Jinan\Desktop\blur_detection\outputs\image_001625.jpg,blurry,5.962217719014484,1529930556.325057,2018-06-25 18:12:36
C:\Users\Vineetha Jinan\Desktop\blur_detection\outputs\image_001650.jpg,not blurry,196.3095674436781,1529930556.3562999,2018-06-25 18:12:36
C:\Users\Vineetha Jinan\Desktop\blur_detection\outputs\image_001675.jpg,not blurry,253.56827597292676,1529930556.3875413,2018-06-25 18:12:36
C:\Users\Vineetha Jinan\Desktop\blur_detection\outputs\image_001700.jpg,not blurry,299.40577453566186,1529930556.4344063,2018-06-25 18:12:36
C:\Users\Vineetha Jinan\Desktop\blur_detection\outputs\image_001725.jpg,not blurry,246.78890832201174,1529930556.4656484,2018-06-25 18:12:36
C:\Users\Vineetha Jinan\Desktop\blur_detection\outputs\image_001750.jpg,not blurry,153.63315921555503,1529930556.4968925,2018-06-25 18:12:36
C:\Users\Vineetha Jinan\Desktop\blur_detection\outputs\image_001775.jpg,not blurry,309.4382585069444,1529930556.5281339,2018-06-25 18:12:36
C:\Users\Vineetha Jinan\Desktop\blur_detection\outputs\image_001800.jpg,not blurry,402.30893925372465,1529930556.5749981,2018-06-25 18:12:36
C:\Users\Vineetha Jinan\Desktop\blur_detection\outputs\image_001825.jpg,not blurry,374.62858831559174,1529930556.6062398,2018-06-25 18:12:36
C:\Users\Vineetha Jinan\Desktop\blur_detection\outputs\image_001850.jpg,not blurry,223.6083245713222,1529930556.6370578,2018-06-25 18:12:36
C:\Users\Vineetha Jinan\Desktop\blur_detection\outputs\image_001875.jpg,not blurry,359.07023853803094,1529930556.6839223,2018-06-25 18:12:36
C:\Users\Vineetha Jinan\Desktop\blur_detection\outputs\image_001900.jpg,not blurry,100.47045535994165,1529930556.7151644,2018-06-25 18:12:36
C:\Users\Vineetha Jinan\Desktop\blur_detection\outputs\image_001925.jpg,not blurry,342.66157114408514,1529930556.7464066,2018-06-25 18:12:36
C:\Users\Vineetha Jinan\Desktop\blur_detection\outputs\image_001950.jpg,blurry,94.60489309487048,1529930556.7776494,2018-06-25 18:12:36
C:\Users\Vineetha Jinan\Desktop\blur_detection\outputs\image_001975.jpg,not blurry,605.6196174038357,1529930556.8245142,2018-06-25 18:12:36
C:\Users\Vineetha Jinan\Desktop\blur_detection\outputs\image_002000.jpg,not blurry,589.0702764416166,1529930556.8557565,2018-06-25 18:12:36
C:\Users\Vineetha Jinan\Desktop\blur_detection\outputs\image_002025.jpg,not blurry,196.84535987383052,1529930556.886999,2018-06-25 18:12:36
C:\Users\Vineetha Jinan\Desktop\blur_detection\outputs\image_002050.jpg,not blurry,211.77270282508,1529930556.9182413,2018-06-25 18:12:36
C:\Users\Vineetha Jinan\Desktop\blur_detection\outputs\image_002075.jpg,blurry,48.18143111429097,1529930556.965105,2018-06-25 18:12:36
C:\Users\Vineetha Jinan\Desktop\blur_detection\outputs\image_002100.jpg,blurry,94.18093614298503,1529930556.9963477,2018-06-25 18:12:36
C:\Users\Vineetha Jinan\Desktop\blur_detection\outputs\image_002125.jpg,blurry,6.931103985520352,1529930557.0376234,2018-06-25 18:12:37
C:\Users\Vineetha Jinan\Desktop\blur_detection\outputs\image_002150.jpg,not blurry,191.47210438999127,1529930557.0592582,2018-06-25 18:12:37
C:\Users\Vineetha Jinan\Desktop\blur_detection\outputs\image_002175.jpg,not blurry,391.34577202915136,1529930557.0905013,2018-06-25 18:12:37
C:\Users\Vineetha Jinan\Desktop\blur_detection\outputs\image_002200.jpg,not blurry,402.30329986148405,1529930557.1373658,2018-06-25 18:12:37
C:\Users\Vineetha Jinan\Desktop\blur_detection\outputs\image_002225.jpg,not blurry,343.5138117969467,1529930557.1686099,2018-06-25 18:12:37
C:\Users\Vineetha Jinan\Desktop\blur_detection\outputs\image_002250.jpg,not blurry,344.80290520138215,1529930557.215473,2018-06-25 18:12:37
C:\Users\Vineetha Jinan\Desktop\blur_detection\outputs\image_002275.jpg,not blurry,384.86625402604096,1529930557.246715,2018-06-25 18:12:37
C:\Users\Vineetha Jinan\Desktop\blur_detection\outputs\image_002300.jpg,not blurry,273.29464139539925,1529930557.2935789,2018-06-25 18:12:37
C:\Users\Vineetha Jinan\Desktop\blur_detection\outputs\image_002325.jpg,blurry,21.158667423031655,1529930557.3404446,2018-06-25 18:12:37
C:\Users\Vineetha Jinan\Desktop\blur_detection\outputs\image_002350.jpg,blurry,8.854578416141463,1529930557.387307,2018-06-25 18:12:37
C:\Users\Vineetha Jinan\Desktop\blur_detection\outputs\image_002375.jpg,blurry,58.21994975674476,1529930557.4341722,2018-06-25 18:12:37
C:\Users\Vineetha Jinan\Desktop\blur_detection\outputs\image_002400.jpg,blurry,31.282907627360025,1529930557.4654129,2018-06-25 18:12:37
C:\Users\Vineetha Jinan\Desktop\blur_detection\outputs\image_002425.jpg,not blurry,200.65176267715267,1529930557.4966564,2018-06-25 18:12:37
C:\Users\Vineetha Jinan\Desktop\blur_detection\outputs\image_002450.jpg,not blurry,197.9913563841078,1529930557.54352,2018-06-25 18:12:37
C:\Users\Vineetha Jinan\Desktop\blur_detection\outputs\image_002475.jpg,not blurry,171.14698406635804,1529930557.5903876,2018-06-25 18:12:37
C:\Users\Vineetha Jinan\Desktop\blur_detection\outputs\image_002500.jpg,blurry,24.864285177649982,1529930557.6216285,2018-06-25 18:12:37
C:\Users\Vineetha Jinan\Desktop\blur_detection\outputs\image_002525.jpg,not blurry,160.3473962605606,1529930557.6684914,2018-06-25 18:12:37
C:\Users\Vineetha Jinan\Desktop\blur_detection\outputs\image_002550.jpg,not blurry,246.8817516384548,1529930557.7153547,2018-06-25 18:12:37
C:\Users\Vineetha Jinan\Desktop\blur_detection\outputs\image_002575.jpg,not blurry,2321.5252464079495,1529930557.7465992,2018-06-25 18:12:37
C:\Users\Vineetha Jinan\Desktop\blur_detection\outputs\image_002600.jpg,blurry,11.764894700773258,1529930557.7915676,2018-06-25 18:12:37
C:\Users\Vineetha Jinan\Desktop\blur_detection\outputs\image_002625.jpg,not blurry,107.83923723820818,1529930557.8852966,2018-06-25 18:12:37
C:\Users\Vineetha Jinan\Desktop\blur_detection\outputs\image_002650.jpg,blurry,9.862366343387555,1529930557.9477987,2018-06-25 18:12:37
C:\Users\Vineetha Jinan\Desktop\blur_detection\outputs\image_002675.jpg,not blurry,3045.5014141996403,1529930558.0258873,2018-06-25 18:12:38
